course_id,day,time,classroom
00077LN1006-G,一,8,E1-134
00077LN1006-G,四,1,TR-A204
00078LN1006-H,一,7,TR-A003
00078LN1006-H,一,8,TR-A003
00078LN1006-H,四,1,TR-A205
01007PE1022-G,二,5,YH-YH-1
01007PE1022-G,二,6,YH-YH-1
01020PE1022-T,四,3,YH-YH-1
01020PE1022-T,四,4,YH-YH-1
08022SC0004-W,五,5,I1-105
08022SC0004-W,五,6,I1-105
08023SC0004-X,三,7,I1-002
08023SC0004-X,三,8,I1-002
43001IM1018-*,四,7,I1-017
43001IM1018-*,四,8,I1-017
43001IM1018-*,四,9,I1-017
43002IM1023-A,五,2,I1-405-1
43002IM1023-A,五,3,I1-405-1
43002IM1023-A,五,4,I1-405-1
43003IM1023-B,五,5,I1-405-1
43003IM1023-B,五,6,I1-405-1
43003IM1023-B,五,7,I1-405-1
94008MT1032-E,一,2,I1-017
94008MT1032-E,一,3,I1-017
94008MT1032-E,一,4,I1-017
43004IM2002-*,四,6,I-204
43004IM2002-*,四,7,I-204
43004IM2002-*,四,8,I-204
43014IM3029-A,三,2,I1-405-1
43014IM3029-A,三,3,I1-405-1
43014IM3029-A,三,4,I1-405-1
43015IM3029-B,一,5,I1-405-1
43015IM3029-B,一,6,I1-405-1
43015IM3029-B,一,7,I1-405-1
43018IM3061-*,二,6,I1-017
43018IM3061-*,二,7,I1-017
43018IM3061-*,二,8,I1-017
43021IM4055-*,三,5,I1-107
43021IM4055-*,三,6,I1-107
43021IM4055-*,三,7,I1-107
94002MT1012-E,一,2,I-204
94002MT1012-E,一,3,I-204
94002MT1012-E,一,4,I-204
94014MT2042-E,四,2,I1-017
94014MT2042-E,四,3,I1-017
94014MT2042-E,四,4,I1-017
43005IM2037-*,五,2,I1-017
43005IM2037-*,五,3,I1-017
43005IM2037-*,五,4,I1-017
43006IM3026-*,一,2,I1-404
43006IM3026-*,一,3,I1-404
43006IM3026-*,一,4,I1-404
43007IM3028-A,六,6,I1-105
43007IM3028-A,六,7,I1-105
43007IM3028-A,六,8,I1-105
43008IM3028-B,六,A,I-314
43008IM3028-B,六,B,I-314
43008IM3028-B,六,C,I-314
43009IM3028-C,六,A,I1-507-1
43009IM3028-C,六,B,I1-507-1
43009IM3028-C,六,C,I1-507-1
43010IM3028-D,六,6,I1-507-1
43010IM3028-D,六,7,I1-507-1
43010IM3028-D,六,8,I1-507-1
43011IM3028-E,六,6,I1-017
43011IM3028-E,六,7,I1-017
43011IM3028-E,六,8,I1-017
43012IM3028-F,六,6,I-314
43012IM3028-F,六,7,I-314
43012IM3028-F,六,8,I-314
43013IM3028-G,六,6,I-315
43013IM3028-G,六,7,I-315
43013IM3028-G,六,8,I-315
43016IM3031-*,三,2,I1-017
43016IM3031-*,三,3,I1-017
43016IM3031-*,三,4,I1-017
43017IM3058-*,三,5,I1-404
43017IM3058-*,三,6,I1-404
43017IM3058-*,三,7,I1-404
43019IM3078-*,一,6,I-204
43019IM3078-*,一,7,I-204
43019IM3078-*,一,8,I-204
43028IM5033-*,四,2,I1-002
43028IM5033-*,四,3,I1-002
43028IM5033-*,四,4,I1-002
43032IM6100-*,四,2,I1-107
43032IM6100-*,四,3,I1-107
43032IM6100-*,四,4,I1-107
48003FM2030-*,一,2,I1-309
48003FM2030-*,一,3,I1-309
48003FM2030-*,一,4,I1-309
48009FM3017-*,二,6,I1-311
48009FM3017-*,二,7,I1-311
48009FM3017-*,二,8,I1-311
48030FM6108-*,五,2,I1-406
48030FM6108-*,五,3,I1-406
48030FM6108-*,五,4,I1-406
01002PE1022-B,一,5,YH-YH-1
01002PE1022-B,一,6,YH-YH-1
08025SC0004-Z,一,Z,I1-004
08025SC0004-Z,五,Z,I1-004
48001FM1011-*,四,2,I1-114
48001FM1011-*,四,3,I1-114
48001FM1011-*,四,4,I1-114
94003MT1012-F,一,2,I1-005
94003MT1012-F,一,3,I1-005
94003MT1012-F,一,4,I1-005
94009MT1032-F,三,7,I1-114
94009MT1032-F,三,8,I1-114
94009MT1032-F,三,9,I1-114
48002FM2004-*,三,6,I1-004
48002FM2004-*,三,7,I1-004
48002FM2004-*,三,8,I1-004
48004FM2032-*,三,2,I1-117
48004FM2032-*,三,3,I1-117
48004FM2032-*,三,4,I1-117
48005FM2036-*,四,2,I1-307
48005FM2036-*,四,3,I1-307
48005FM2036-*,四,4,I1-307
48013FM3048-*,五,3,I1-311
48013FM3048-*,五,4,I1-311
94015MT2042-F,二,6,I-204
94015MT2042-F,二,7,I-204
94015MT2042-F,二,8,I-204
48006FM3004-*,五,6,I1-004
48006FM3004-*,五,7,I1-004
48006FM3004-*,五,8,I1-004
48007FM3005-*,二,5,I1-307
48007FM3005-*,二,6,I1-307
48007FM3005-*,二,7,I1-307
48008FM3007-*,三,6,I1-311
48008FM3007-*,三,7,I1-311
48008FM3007-*,三,8,I1-311
48010FM3026-*,三,2,I1-309
48010FM3026-*,三,3,I1-309
48010FM3026-*,三,4,I1-309
48011FM3029-*,一,6,I1-004
48011FM3029-*,一,7,I1-004
48011FM3029-*,一,8,I1-004
48012FM3035-*,四,5,I1-117
48012FM3035-*,四,6,I1-117
48012FM3035-*,四,7,I1-117
48014FM3050-*,五,5,I1-307
48014FM3050-*,五,6,I1-307
48014FM3050-*,五,7,I1-307
48015FM4001-*,四,2,I1-004
48015FM4001-*,四,3,I1-004
48015FM4001-*,四,4,I1-004
48016FM4003-*,一,2,I1-307
48016FM4003-*,一,3,I1-307
48016FM4003-*,一,4,I1-307
48018FM4033-*,一,6,I1-309
48018FM4033-*,一,7,I1-309
48018FM4033-*,一,8,I1-309
48019FM4041-*,三,7,I1-310
48019FM4041-*,三,8,I1-310
48020FM5005-*,二,2,I1-117
48020FM5005-*,二,3,I1-117
48020FM5005-*,二,4,I1-117
48021FM5010-*,二,2,I1-406
48021FM5010-*,二,3,I1-406
48021FM5010-*,二,4,I1-406
48031FM6111-*,四,6,I1-408
48031FM6111-*,四,7,I1-408
48031FM6111-*,四,8,I1-408
48032FM6114-*,三,2,I1-408
48032FM6114-*,三,3,I1-408
48032FM6114-*,三,4,I1-408
48017FM4013-*,一,6,I1-307
48017FM4013-*,一,7,I1-307
48017FM4013-*,一,8,I1-307
48026FM6063-*,五,5,I1-117
48026FM6063-*,五,6,I1-117
48029FM6100-*,四,2,I1-117
48029FM6100-*,四,3,I1-117
48029FM6100-*,四,4,I1-117
44011EC3073-*,五,6,I1-306
44011EC3073-*,五,7,I1-306
44011EC3073-*,五,8,I1-306
44025EC7057-*,一,6,I1-310
44025EC7057-*,一,7,I1-310
44025EC7057-*,一,8,I1-310
01003PE1022-C,一,5,YH-YH-1
01003PE1022-C,一,6,YH-YH-1
08024SC0004-Y,三,9,I1-308
08024SC0004-Y,三,A,I1-308
94004MT1012-G,一,2,I1-117
94004MT1012-G,一,3,I1-117
94004MT1012-G,一,4,I1-117
94006MT1021-G,五,5,I1-005
94006MT1021-G,五,6,I1-005
94006MT1021-G,五,7,I1-005
94010MT1032-G,四,7,I1-308
94010MT1032-G,四,8,I1-308
94010MT1032-G,四,9,I1-308
44001EC2004-*,四,2,I1-005
44001EC2004-*,四,3,I1-005
44001EC2004-*,四,4,I1-005
44002EC2006-*,五,2,I1-005
44002EC2006-*,五,3,I1-005
44002EC2006-*,五,4,I1-005
44005EC2061-*,一,5,I1-306
44005EC2061-*,一,6,I1-306
44006EC2064-*,四,A,I1-306
44006EC2064-*,四,B,I1-306
94016MT2042-G,二,6,I-204
94016MT2042-G,二,7,I-204
94016MT2042-G,二,8,I-204
44003EC2037-*,二,A,I1-308
44004EC2054-*,四,2,I1-308
44004EC2054-*,四,3,I1-308
44004EC2054-*,四,4,I1-308
44007EC3018-*,三,2,I1-308
44007EC3018-*,三,3,I1-308
44007EC3018-*,三,4,I1-308
44008EC3035-*,三,6,I1-306
44008EC3035-*,三,7,I1-306
44008EC3035-*,三,8,I1-306
44009EC3054-*,三,Z,I1-310
44009EC3054-*,三,5,I1-310
44010EC3072-*,四,5,I1-114
44010EC3072-*,四,6,I1-114
44010EC3072-*,四,7,I1-114
44012EC3079-*,五,2,I1-306
44012EC3079-*,五,3,I1-306
44012EC3079-*,五,4,I1-306
44013EC3117-*,三,6,I1-117
44013EC3117-*,三,7,I1-117
44013EC3117-*,三,8,I1-117
44014EC3122-*,二,A,I1-310
44014EC3122-*,二,B,I1-310
44014EC3122-*,二,C,I1-310
44015EC4018-*,二,7,I1-308
44015EC4018-*,二,8,I1-308
44015EC4018-*,二,9,I1-308
44016EC4080-*,三,A,I1-310
44016EC4080-*,三,B,I1-310
44016EC4080-*,三,C,I1-310
44018EC5028-*,三,9,I1-306
44018EC5028-*,三,A,I1-306
44018EC5028-*,三,B,I1-306
44020EC5038-*,一,5,I1-308
44020EC5038-*,一,6,I1-308
44020EC5038-*,一,7,I1-308
21013MA1004-G,一,5,TR-A003
21013MA1004-G,一,6,TR-A003
21013MA1004-G,三,3,TR-A003
21013MA1004-G,三,4,TR-A003
51011EE2025-*,五,5,E1-110
51011EE2025-*,五,6,E1-110
51011EE2025-*,五,7,E1-110
51017EE3038-*,四,5,E1-123
51017EE3038-*,四,6,E1-123
51017EE3038-*,五,6,E1-123
51024EE3057-*,三,6,E1-101
51024EE3057-*,三,7,E1-101
51025EE3058-*,一,2,E1-102
51025EE3058-*,五,5,E1-102
51025EE3058-*,五,6,E1-102
51026EE3059-*,五,2,E1-124
51026EE3059-*,五,3,E1-124
51026EE3059-*,五,4,E1-124
51038EE5022-*,四,2,E1-019
51038EE5022-*,四,3,E1-019
51038EE5022-*,四,4,E1-019
51055EE8015-*,四,6,E1-110
51055EE8015-*,四,7,E1-110
51055EE8015-*,四,8,E1-110
51068EE6084-H,三,7,E1-123
51068EE6084-H,三,8,E1-123
51069EE3055-*,一,6,E1-019
51069EE3055-*,一,7,E1-019
51069EE3055-*,一,8,E1-019
51070EE4009-*,四,3,E1-121
51070EE4009-*,四,4,E1-121
51070EE4009-*,四,5,E1-121
51071EE3044-*,二,5,E1-102
51071EE3044-*,二,6,E1-102
51071EE3044-*,二,7,E1-102
00047LN1002-E,五,3,E1-136
00047LN1002-E,五,4,E1-136
00047LN1002-E,三,5,TR-A205
00052LN1002-J,五,3,E1-135
00052LN1002-J,五,4,E1-135
00052LN1002-J,三,5,TR-A201
00053LN1002-K,五,3,E1-137
00053LN1002-K,五,4,E1-137
00053LN1002-K,三,5,E1-134
00057LN1002-O,五,3,E1-134
00057LN1002-O,五,4,E1-134
00057LN1002-O,三,5,TR-A202
00057LN1002-O,三,9,E1-134
00058LN1002-P,五,3,TR-A203
00058LN1002-P,五,4,TR-A203
00058LN1002-P,三,5,E1-135
00058LN1002-P,三,9,E1-136
01021PE1022-U,三,7,YH-YH-1
01021PE1022-U,三,8,YH-YH-1
01022PE1022-V,三,7,YH-YH-1
01022PE1022-V,三,8,YH-YH-1
08015SC0004-P,四,7,E1-124
08015SC0004-P,四,8,E1-124
08016SC0004-Q,四,7,E1-124
08016SC0004-Q,四,8,E1-124
22004PH1004-O,二,5,S4-101
22004PH1004-O,二,6,S4-101
22004PH1004-O,二,7,S4-101
22005PH1004-P,二,5,S4-102
22005PH1004-P,二,6,S4-102
22005PH1004-P,二,7,S4-102
51001EE1006-A,二,8,E1-223
51001EE1006-A,二,9,E1-223
51001EE1006-A,二,A,E1-223
51002EE1006-B,五,7,E1-223
51002EE1006-B,五,8,E1-223
51002EE1006-B,五,9,E1-223
51003EE1010-A,一,3,E1-121
51003EE1010-A,一,4,E1-121
51003EE1010-A,三,2,E1-121
51004EE1010-B,一,3,E1-120
51004EE1010-B,一,4,E1-120
51004EE1010-B,三,2,E1-120
51005EE2002-*,三,6,E1-102
51005EE2002-*,四,5,E1-102
51005EE2002-*,四,6,E1-102
51006EE2009-A,一,5,E1-121
51006EE2009-A,三,5,E1-121
51006EE2009-A,三,6,E1-121
51007EE2009-B,一,5,E1-120
51007EE2009-B,三,5,E1-120
51007EE2009-B,三,6,E1-120
51008EE2015-A,一,6,E1-121
51008EE2015-A,三,3,E1-123
51008EE2015-A,三,4,E1-123
51009EE2015-B,一,6,E1-120
51009EE2015-B,三,3,E1-120
51009EE2015-B,三,4,E1-120
51010EE2023-*,二,2,E1-124
51010EE2023-*,四,2,E1-124
51010EE2023-*,四,3,E1-124
51012EE2028-A,一,7,E1-223
51012EE2028-A,一,8,E1-223
51012EE2028-A,一,9,E1-223
51013EE2028-B,五,2,E1-223
51013EE2028-B,五,3,E1-223
51013EE2028-B,五,4,E1-223
51014EE3009-*,一,3,E1-124
51014EE3009-*,一,4,E1-124
51014EE3009-*,四,6,E1-124
51018EE3046-*,一,A,E1-223
51018EE3046-*,一,B,E1-223
51018EE3046-*,一,C,E1-223
51015EE3014-*,一,2,E1-123
51015EE3014-*,一,3,E1-123
51015EE3014-*,一,4,E1-123
51016EE3029-*,一,Z,E1-124
51016EE3029-*,一,5,E1-124
51016EE3029-*,一,6,E1-124
51019EE3049-*,六,A,E1-124
51019EE3049-*,六,B,E1-124
51019EE3049-*,六,C,E1-124
51020EE3050-*,六,A,E1-120
51020EE3050-*,六,B,E1-120
51020EE3050-*,六,C,E1-120
51021EE3051-*,六,A,E1-121
51021EE3051-*,六,B,E1-121
51021EE3051-*,六,C,E1-121
51022EE3052-*,六,A,E1-123
51022EE3052-*,六,B,E1-123
51022EE3052-*,六,C,E1-123
51023EE3053-*,六,1,E1-120
51023EE3053-*,六,3,E1-120
51023EE3053-*,六,2,E1-120
51027EE4004-*,六,1,E1-121
51027EE4004-*,六,2,E1-121
51027EE4004-*,六,3,E1-121
51028EE4012-*,三,2,E1-124
51028EE4012-*,三,3,E1-124
51028EE4012-*,三,4,E1-124
51029EE4013-*,四,3,E1-102
51029EE4013-*,四,4,E1-102
51029EE4013-*,五,2,E1-102
51033EE4032-*,二,5,E1-124
51033EE4032-*,二,6,E1-124
51033EE4032-*,二,7,E1-124
51034EE4034-*,二,8,E1-123
51034EE4034-*,四,7,E1-123
51034EE4034-*,四,8,E1-123
51035EE4036-*,一,7,E1-102
51035EE4036-*,一,8,E1-102
51035EE4036-*,一,9,E1-102
51051EE7080-*,三,2,E1-019
51051EE7080-*,三,3,E1-019
51051EE7080-*,三,4,E1-019
51030EE4020-*,一,3,E1-102
51030EE4020-*,一,4,E1-102
51030EE4020-*,三,2,E1-102
51031EE4023-*,六,4,E1-019
51031EE4023-*,六,5,E1-019
51031EE4023-*,六,6,E1-019
51032EE4028-*,三,2,E1-107
51032EE4028-*,三,3,E1-107
51032EE4028-*,三,4,E1-107
51039EE6012-*,四,5,E1-019
51039EE6012-*,四,6,E1-019
51039EE6012-*,四,7,E1-019
21014MA1004-H,一,5,E1-102
21014MA1004-H,一,6,E1-102
21014MA1004-H,三,3,E1-102
21014MA1004-H,三,4,E1-102
52012CE2036-*,二,A,E6-A306
52012CE2036-*,二,B,E6-A306
52012CE2036-*,二,C,E6-A306
00054LN1002-L,一,7,E1-135
00054LN1002-L,一,8,E1-135
00054LN1002-L,四,2,E1-135
00059LN1002-Q,一,7,O-211
00059LN1002-Q,一,8,O-211
00059LN1002-Q,四,2,E-134
00059LN1002-Q,一,9,E1-134
00060LN1002-R,一,7,E1-137
00060LN1002-R,一,8,E1-137
00060LN1002-R,四,2,TR-A003
00060LN1002-R,一,9,E1-136
01001PE1022-A,一,3,YH-YH-1
01001PE1022-A,一,4,YH-YH-1
01008PE1022-H,一,3,YH-YH-1
01008PE1022-H,一,4,YH-YH-1
08017SC0004-R,一,Z,E6-A209
08017SC0004-R,四,Z,E6-A209
08018SC0004-S,二,Z,E6-A209
08018SC0004-S,五,Z,E6-A209
52001CE1002-*,四,5,E6-A207
52001CE1002-*,四,6,E6-A207
52001CE1002-*,四,7,E6-A207
52002CE1004-A,五,8,E6-A206
52002CE1004-A,五,9,E6-A206
52003CE1004-B,五,6,E6-A206
52003CE1004-B,五,7,E6-A206
52004CE1006-A,二,7,E6-A211
52004CE1006-A,二,8,E6-A211
52004CE1006-A,二,9,E6-A211
52005CE1006-B,二,5,E6-A204
52005CE1006-B,二,6,E6-A204
52005CE1006-B,二,7,E6-A204
52008CE2008-*,三,2,E6-A207
52008CE2008-*,五,3,E6-A207
52008CE2008-*,五,4,E6-A207
52010CE2010-A,五,5,E6-A208
52010CE2010-A,五,6,E6-A208
52010CE2010-A,五,7,E6-A208
52011CE2010-B,三,7,E6-A208
52011CE2010-B,三,8,E6-A208
52011CE2010-B,三,9,E6-A208
52006CE2004-A,一,7,E6-A207
52006CE2004-A,一,8,E6-A207
52006CE2004-A,一,9,E6-A207
52007CE2004-B,一,7,E6-B218
52007CE2004-B,一,8,E6-B218
52007CE2004-B,一,9,E6-B218
52009CE2009-*,三,Z,E6-A211
52009CE2009-*,三,5,E6-A211
52009CE2009-*,三,6,E6-A211
52013CE3001-*,四,2,E6-A207
52013CE3001-*,四,3,E6-A207
52013CE3001-*,四,4,E6-A207
52014CE3002-A,三,6,E6-A204
52014CE3002-A,三,7,E6-A204
52014CE3002-A,三,8,E6-A204
52015CE3002-B,五,2,E6-A204
52015CE3002-B,五,3,E6-A204
52015CE3002-B,五,4,E6-A204
52016CE3005-A,三,2,E6-A306
52016CE3005-A,三,3,E6-A306
52016CE3005-A,三,4,E6-A306
52017CE3005-B,二,6,E6-A207
52017CE3005-B,二,7,E6-A207
52017CE3005-B,二,8,E6-A207
52018CE3008-*,六,B,*-***
52019CE3068-*,一,5,E6-A206
52019CE3068-*,一,6,E6-A206
52019CE3068-*,一,7,E6-A206
52020CE4001-A,六,B,*-***
52021CE4001-B,六,B,*-***
52022CE4001-C,六,B,*-***
52023CE4001-D,六,B,*-***
52024CE4001-E,六,B,*-***
52025CE4001-F,六,B,*-***
52027CE5033-*,二,6,E6-A306
52027CE5033-*,二,7,E6-A306
52027CE5033-*,二,8,E6-A306
52031CE5081-*,二,5,E6-B218
52031CE5081-*,二,6,E6-B218
52031CE5081-*,二,7,E6-B218
52033CE5087-*,二,5,E6-A303
52033CE5087-*,二,6,E6-A303
52033CE5087-*,二,7,E6-A303
52034CE5088-*,五,5,E6-A203
52034CE5088-*,五,6,E6-A203
52034CE5088-*,五,7,E6-A203
52041CE6103-*,一,5,E6-A408
52041CE6103-*,一,6,E6-A408
52041CE6103-*,一,7,E6-A408
52043CE6137-*,五,5,E6-A306
52043CE6137-*,五,6,E6-A306
52043CE6137-*,五,7,E6-A306
52047CE6166-*,一,2,E6-A206
52047CE6166-*,一,3,E6-A206
52047CE6166-*,一,4,E6-A206
52048CE6167-*,四,5,E6-A205
52048CE6167-*,四,6,E6-A205
52048CE6167-*,四,7,E6-A205
52049CE6168-*,五,5,E6-A211
52049CE6168-*,五,6,E6-A211
52049CE6168-*,五,7,E6-A211
52056CE7076-*,一,6,E6-A306
52056CE7076-*,一,7,E6-A306
52056CE7076-*,一,8,E6-A306
52058CE8014-*,四,2,E6-B218
52058CE8014-*,四,3,E6-B218
52058CE8014-*,四,4,E6-B218
52067SE6030-*,四,2,E6-A209
52067SE6030-*,四,3,E6-A209
52067SE6030-*,四,4,E6-A209
52070CE3071-*,四,2,E6-A203
52070CE3071-*,四,3,E6-A203
52070CE3071-*,四,4,E6-A203
52071CE5061-*,四,5,E6-A204
52071CE5061-*,四,6,E6-A204
52071CE5061-*,四,7,E6-A204
52026CE4002-*,六,B,*-***
52039CE6039-*,一,5,E6-A303
52039CE6039-*,一,6,E6-A303
52039CE6039-*,一,7,E6-A303
01017PE1022-Q,二,5,YH-YH-1
01017PE1022-Q,二,6,YH-YH-1
08019SC0004-T,二,Z,E1-107
08019SC0004-T,五,Z,E1-107
22003PH1004-I,二,8,S4-102
22003PH1004-I,二,9,S4-102
22003PH1004-I,二,A,S4-102
22018PH1032-D,一,7,E1-109
22018PH1032-D,一,8,E1-109
22018PH1032-D,四,1,E1-109
22018PH1032-D,四,2,E1-109
53001CO1006-*,三,A,E1-223
53001CO1006-*,三,B,E1-223
53001CO1006-*,三,C,E1-223
53002CO2001-*,一,3,E1-109
53002CO2001-*,一,4,E1-109
53002CO2001-*,三,2,E1-109
53006CO2011-*,三,6,E1-109
53006CO2011-*,五,5,E1-109
53006CO2011-*,五,6,E1-109
53003CO2004-*,一,6,E1-121
53003CO2004-*,三,3,E1-123
53003CO2004-*,三,4,E1-123
53004CO2006-*,三,5,E1-111
53004CO2006-*,五,3,E1-111
53004CO2006-*,五,4,E1-111
53005CO2010-*,四,7,E1-223
53005CO2010-*,四,8,E1-223
53005CO2010-*,四,9,E1-223
53008CO3003-*,一,3,E1-102
53008CO3003-*,一,4,E1-102
53008CO3003-*,三,2,E1-102
53009CO3004-*,二,2,E1-120
53009CO3004-*,四,5,E1-120
53009CO3004-*,四,6,E1-120
53010CO3005-*,三,6,E1-105
53010CO3005-*,四,3,E1-105
53010CO3005-*,四,4,E1-105
53007CO3002-*,一,A,E1-339
53007CO3002-*,一,B,E1-339
53007CO3002-*,一,C,E1-339
53011CO3008-*,四,3,E1-102
53011CO3008-*,四,4,E1-102
53011CO3008-*,五,2,E1-102
53012CO3020-*,四,5,E1-109
53012CO3020-*,四,6,E1-109
53012CO3020-*,五,4,E1-109
53013CO3024-*,三,A,E1-219
53013CO3024-*,三,B,E1-219
53013CO3024-*,三,C,E1-219
53014CO3026-*,六,A,E1-109
53014CO3026-*,六,B,E1-109
53014CO3026-*,六,C,E1-109
53015CO3027-*,五,5,E1-219
53015CO3027-*,五,6,E1-219
53015CO3027-*,五,7,E1-219
53016CO3028-*,一,7,E1-102
53016CO3028-*,一,8,E1-102
53016CO3028-*,一,9,E1-102
53017CO4003-*,五,5,E1-111
53017CO4003-*,五,6,E1-111
53017CO4003-*,五,7,E1-111
08031SC0004-10,二,Z,E1-105
08031SC0004-10,三,Z,E1-105
56001IP2002-*,六,7,E1-107
56001IP2002-*,六,8,E1-107
56001IP2002-*,六,9,E1-107
00061LN1004-A,三,3,TR-A205
00061LN1004-A,三,4,TR-A205
00061LN1004-A,一,5,E1-134
00061LN1004-A,一,A,E-134
00065LN1004-E,三,3,E1-134
00065LN1004-E,三,4,E1-134
00065LN1004-E,一,5,LH-106
00065LN1004-E,一,A,TR-A204
00067LN1004-G,三,3,E1-136
00067LN1004-G,三,4,E1-136
00067LN1004-G,一,5,E1-136
00067LN1004-G,一,A,TR-A201
01027PE1022-1,五,7,YH-YH-1
01027PE1022-1,五,8,YH-YH-1
08007SC0004-H,五,5,S1-804
08007SC0004-H,五,6,S1-804
21007MA1004-A,二,1,S1-625
21007MA1004-A,二,2,S1-625
21007MA1004-A,四,3,S1-625
21007MA1004-A,四,4,S1-625
21008MA1004-B,二,1,S-112
21008MA1004-B,二,2,S-112
21008MA1004-B,四,3,S-112
21008MA1004-B,四,4,S-112
22017PH1032-C,一,3,S1-713
22017PH1032-C,一,4,S1-713
22017PH1032-C,三,1,S1-713
22017PH1032-C,三,2,S1-713
61001AP1001-*,二,5,S1-713
61001AP1001-*,二,6,S1-713
61002AP1006-*,一,6,S1-625
61002AP1006-*,一,7,S1-625
61005AP2050-*,四,1,S1-713
61005AP2050-*,四,2,S1-713
61003AP2008-*,二,5,S1-802
61003AP2008-*,二,6,S1-802
61003AP2008-*,四,3,S1-802
61003AP2008-*,四,4,S1-802
61004AP2010-*,一,1,S1-625
61004AP2010-*,三,5,S1-625
61004AP2010-*,三,6,S1-625
61007AP3004-*,一,3,S1-625
61007AP3004-*,一,4,S1-625
61007AP3004-*,五,2,S1-625
61006AP3002-*,三,1,S1-625
61006AP3002-*,三,2,S1-625
61006AP3002-*,五,5,S1-625
61006AP3002-*,五,6,S1-625
61008AP3031-*,四,2,S1-804
61008AP3031-*,四,3,S1-804
61008AP3031-*,四,4,S1-804
61009AP3050-*,三,5,S1-713
61009AP3050-*,三,6,S1-713
61009AP3050-*,四,5,S1-713
61010AP3080-*,三,7,S1-713
61010AP3080-*,三,8,S1-713
61011AP3111-*,三,3,S1-804
61011AP3111-*,三,4,S1-804
61012AP4015-*,一,2,S1-713
61012AP4015-*,四,6,S1-713
61012AP4015-*,五,3,S1-713
61012AP4015-*,五,4,S1-713
61017AP4051-*,三,7,S1-803
61019AP4054-*,三,7,S1-803
61019AP4054-*,三,8,S1-803
61013AP4020-*,一,5,S1-802
61013AP4020-*,一,6,S1-802
61013AP4020-*,一,7,S1-802
61014AP4023-*,二,5,S1-804
61014AP4023-*,二,6,S1-804
61014AP4023-*,五,2,S1-804
61015AP4024-*,三,Z,S1-802
61015AP4024-*,三,5,S1-802
61015AP4024-*,三,6,S1-802
61016AP4041-*,五,3,S1-625
61016AP4041-*,五,4,S1-625
61018AP4053-*,四,7,S1-802
61018AP4053-*,四,8,S1-802
61020AP4064-*,三,A,S1-713
61020AP4064-*,三,B,S1-713
61020AP4064-*,三,C,S1-713
61029AP6101-*,五,2,S1-803
61029AP6101-*,五,3,S1-803
61029AP6101-*,五,4,S1-803
61037AP8107-*,一,3,S1-804
61037AP8107-*,一,4,S1-804
61037AP8107-*,一,Z,S1-804
61043AP4055-*,一,4,S1-625
62069GP8009-*,一,3,S-215-1
62069GP8009-*,一,4,S-215-1
62070GP5026-*,五,7,S-218-1
62070GP5026-*,五,8,S-218-1
01019PE1022-S,四,5,YH-YH-1
01019PE1022-S,四,6,YH-YH-1
08008SC0004-I,六,3,S-112
08008SC0004-I,六,4,S-112
22021PH1032-G,一,3,S-112
22021PH1032-G,一,4,S-112
22021PH1032-G,三,1,S-112
22021PH1032-G,三,2,S-112
62001GP1014-*,三,A,S-112
62001GP1014-*,三,B,S-112
62002GP1017-*,五,5,S-218
62002GP1017-*,五,6,S-218
62003GP1020-*,一,7,S-215-1
62007GP2032-A,三,5,S-112
62007GP2032-A,三,6,S-112
62008GP2032-B,三,5,S-114
62008GP2032-B,三,6,S-114
62004GP2002-*,一,6,S-218
62004GP2002-*,一,7,S-218
62004GP2002-*,一,8,S-218
62005GP2014-*,一,5,S-112
62005GP2014-*,一,6,S-112
62005GP2014-*,一,7,S-112
62006GP2020-*,二,2,S-114
62006GP2020-*,五,1,S-114
62006GP2020-*,五,2,S-114
62009GP2035-*,二,7,R2-115
62009GP2035-*,五,6,R2-115
62009GP2035-*,五,7,R2-115
62010GP2057-*,五,7,S-218
62010GP2057-*,五,8,S-218
62010GP2057-*,五,9,S-218
62011GP2059-*,四,3,S-215-1
62011GP2059-*,四,4,S-215-1
62012GP2065-*,三,5,S-215-1
62012GP2065-*,三,6,S-215-1
62013GP2067-*,五,5,S-114
62013GP2067-*,五,6,S-114
62014GP2068-*,五,5,S-135
62014GP2068-*,五,6,S-135
62015GP3008-*,五,A,S-218
62015GP3008-*,五,B,S-218
62015GP3008-*,五,C,S-218
62016GP3012-*,三,8,S-114
62016GP3012-*,四,1,S-114
62016GP3012-*,四,2,S-114
62017GP3014-*,四,3,S-114
62017GP3014-*,四,4,S-114
62018GP3015-*,一,Z,S-112
62018GP3015-*,二,Z,S-112
62018GP3015-*,四,Z,S-112
62019GP3019-*,二,7,S-112
62019GP3019-*,二,8,S-112
62019GP3019-*,二,9,S-112
62020GP3024-*,三,3,S-215-1
62020GP3024-*,三,4,S-215-1
62020GP3024-*,四,9,S-215-1
62021GP3028-*,五,7,S-114
62021GP3028-*,五,8,S-114
62022GP3034-*,一,2,S-114
62022GP3034-*,二,5,S-114
62022GP3034-*,二,6,S-114
62023GP3036-*,五,5,S-130
62023GP3036-*,五,6,S-130
62024GP3053-*,三,7,S-215-1
62024GP3053-*,三,8,S-215-1
62024GP3053-*,三,9,S-215-1
62025GP3063-*,三,3,S-112
62025GP3063-*,三,4,S-112
62025GP3063-*,三,Z,S-112
62026GP3072-*,三,7,S-112
62026GP3072-*,三,8,S-112
62026GP3072-*,三,9,S-112
62027GP3085-*,一,5,S-118
